Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel,Timestamp (Formatted),Stimulus_Direction,Stimulus_Number
148.0,14538.647477465569,2326.41426639727,-62624.26824859003,-60184.888265715635,-35852.64514120163,-33349.428576162885,-21323.69832082967,-22036.718968953966,0.0,0.0,0.0,193.0,1.0,154.0,0.0,45.0,3.0,250.0,410.0,45.0,1018.0,1744252716.0553367,0.0,2025-04-09 22:38:36.055,RIGHT,17
149.0,14470.765229554801,2324.089684973918,-62655.0913041939,-60190.92323671857,-35873.38756005616,-33382.08447481209,-20988.220988299967,-22062.22230937747,0.0,0.0,0.0,193.0,1.0,155.0,0.0,45.0,3.0,252.0,411.0,45.0,1020.0,1744252716.0553455,0.0,2025-04-09 22:38:36.055,RIGHT,17
150.0,14418.775071951757,2297.826385238932,-62672.816237546955,-60213.45379512952,-35910.29029015187,-33414.159228105455,-21093.475352940008,-22097.314548172304,0.0,0.0,0.0,193.0,1.0,154.0,0.0,45.0,3.0,250.0,410.0,45.0,1018.0,1744252716.0553572,0.0,2025-04-09 22:38:36.055,RIGHT,17
151.0,14545.151835102062,2314.366676135859,-62669.28466192301,-60173.10889638769,-35947.66240688114,-33449.81026051167,-20813.765622826293,-22129.41165321012,0.0,0.0,0.0,193.0,1.0,155.0,0.0,44.0,3.0,251.0,411.0,44.0,1019.0,1744252716.055366,0.0,2025-04-09 22:38:36.055,RIGHT,17
152.0,14558.49582654188,2331.465760644169,-62621.38487355529,-60190.207980896,-35858.16602208209,-33353.51894539821,-21335.097710501876,-22052.342838328226,0.0,0.0,0.0,193.0,1.0,155.0,0.0,44.0,3.0,253.0,411.0,44.0,1021.0,1744252716.0553744,0.0,2025-04-09 22:38:36.055,RIGHT,17
153.0,14490.166543742007,2332.1363129778283,-62637.366370840835,-60165.33048931724,-35869.43130128757,-33373.836681108085,-21000.313282050287,-22056.187338374537,0.0,0.0,0.0,193.0,1.0,154.0,0.0,45.0,3.0,249.0,410.0,45.0,1017.0,1744252716.0553832,0.0,2025-04-09 22:38:36.055,RIGHT,17
154.0,14417.27750507325,2295.2335828821165,-62672.54801661349,-60222.841527800745,-35906.19992091655,-33409.30889955865,-21104.673576912115,-22092.643033581142,0.0,0.0,0.0,193.0,1.0,155.0,0.0,45.0,3.0,252.0,411.0,45.0,1020.0,1744252716.055392,0.0,2025-04-09 22:38:36.055,RIGHT,17
155.0,14511.73597714138,2292.081986913918,-62683.3439091854,-60180.060288913286,-35967.55545944637,-33469.99388575481,-20800.3098726642,-22145.23668828448,0.0,0.0,0.0,193.0,1.0,154.0,0.0,44.0,3.0,249.0,410.0,44.0,1017.0,1744252716.055401,0.0,2025-04-09 22:38:36.055,RIGHT,17
156.0,14554.316050328738,2318.0547139709847,-62650.06216169145,-60222.12627197817,-35887.80443522983,-33383.62674517951,-21294.48459082658,-22073.84521649423,0.0,0.0,0.0,193.0,1.0,155.0,0.0,45.0,3.0,250.0,411.0,45.0,1018.0,1744252716.0554101,0.0,2025-04-09 22:38:36.055,RIGHT,17
157.0,14490.747689097845,2323.6426500848115,-62640.517966809035,-60169.934948675036,-35873.54402226735,-33380.47514921131,-21056.46086412202,-22055.27091685187,0.0,0.0,0.0,193.0,1.0,155.0,0.0,45.0,3.0,252.0,411.0,45.0,1020.0,1744252716.055419,0.0,2025-04-09 22:38:36.055,RIGHT,17
158.0,14418.529202762747,2298.9439724616973,-62670.98339450162,-60228.3177051923,-35892.11832190971,-33399.13885583149,-21106.953454846556,-22078.963765974495,0.0,0.0,0.0,193.0,1.0,154.0,0.0,45.0,3.0,250.0,410.0,45.0,1018.0,1744252716.0554323,0.0,2025-04-09 22:38:36.055,RIGHT,17
159.0,14489.987729786364,2288.7515769900774,-62666.669507821745,-60164.548178261306,-35943.0355957789,-33451.218420412355,-20837.74904462684,-22124.695435130052,0.0,0.0,0.0,193.0,1.0,155.0,0.0,44.0,3.0,252.0,411.0,44.0,1020.0,1744252716.0554411,0.0,2025-04-09 22:38:36.055,RIGHT,17
160.0,14559.568710275737,2313.9419929912083,-62654.30899313796,-60220.62870509967,-35894.80053124434,-33400.2340913098,-21186.279795918443,-22104.17653372008,0.0,0.0,0.0,193.0,1.0,154.0,0.0,45.0,3.0,249.0,410.0,45.0,1017.0,1744252716.05545,0.0,2025-04-09 22:38:36.055,RIGHT,17
161.0,14498.593151401657,2324.9390512632194,-62627.62101025832,-60161.19541659301,-35864.64802797414,-33372.24970725176,-21124.74544343298,-22059.048361664816,0.0,0.0,0.0,193.0,1.0,154.0,0.0,45.0,3.0,249.0,410.0,45.0,1017.0,1744252716.0554593,0.0,2025-04-09 22:38:36.055,RIGHT,17
162.0,14425.61470575508,2312.8020540239877,-62669.75404855658,-60223.400321412126,-35891.31365910931,-33390.28756502719,-21072.151788729643,-22062.93756520004,0.0,0.0,0.0,193.0,1.0,155.0,0.0,45.0,3.0,252.0,411.0,45.0,1020.0,1744252716.055468,0.0,2025-04-09 22:38:36.055,RIGHT,17
163.0,14463.232691673362,2294.2724578705383,-62665.462513621154,-60171.85719869819,-35935.90538929765,-33436.64508302749,-20904.066670425735,-22099.6167778512,0.0,0.0,0.0,193.0,1.0,154.0,0.0,44.0,3.0,251.0,410.0,44.0,1019.0,1744252716.055477,0.0,2025-04-09 22:38:36.055,RIGHT,17
164.0,14565.335460345204,2314.8360627694206,-62664.3896298873,-60214.70549281901,-35917.73342105549,-33408.884216414,-21053.82335827629,-22088.99969923493,0.0,0.0,0.0,193.0,1.0,154.0,0.0,44.0,3.0,250.0,410.0,44.0,1018.0,1744252716.0554855,0.0,2025-04-09 22:38:36.055,RIGHT,17
165.0,14523.850622636155,2334.505597890091,-62605.91746639222,-60149.19252982051,-35845.78315565386,-33343.3712534155,-21204.787040327436,-22031.913343896074,0.0,0.0,0.0,193.0,1.0,154.0,0.0,45.0,3.0,251.0,410.0,45.0,1019.0,1744252716.0554943,0.0,2025-04-09 22:38:36.055,RIGHT,17
166.0,14452.660316546002,2327.755371064588,-62649.391609357794,-60202.61319906869,-35876.13682462416,-33381.95036434536,-21024.20729687301,-22075.722763028476,0.0,0.0,0.0,193.0,1.0,154.0,0.0,45.0,3.0,249.0,410.0,45.0,1017.0,1744252716.0555031,0.0,2025-04-09 22:38:36.055,RIGHT,17
167.0,14441.372685596072,2285.4882222996025,-62658.35465888437,-60183.10012615921,-35928.35049967176,-33431.079498658124,-20989.763258667383,-22115.71003385902,0.0,0.0,0.0,193.0,1.0,155.0,0.0,44.0,3.0,251.0,411.0,44.0,1019.0,1744252716.055512,0.0,2025-04-09 22:38:36.055,RIGHT,17
